experiment_id,run_id,condition,task_name,global_instance_id,task_instance_id,trajectory_index,split,run_dir,run_present,marker,completed,failure_class,requested_seed,seed_supported,model,model_revision,endpoint,temperature,max_tokens,confidence_mode,timeout_seconds,prompt_hash,final_response_raw_chars,solution_block_status,final_answer_parsed,answer_canonical,answer_parse_status,answer_cluster_key,final_confidence,final_confidence_0_100,confidence_parse_status,wall_time_seconds,started_at,ended_at,error,llm_call_count,total_input_tokens,total_output_tokens,total_tokens,token_usage_available,model_time_seconds,tool_time_seconds,code_execution_count,tool_call_count,unique_tool_count,failed_tool_call_count,failed_tool_call_fraction,repeated_tool_call_count,repeated_tool_call_fraction,retry_count,parse_error_count,exception_count,retrieval_count,generated_chars,message_count,ai_message_count,observation_count,execute_block_count,solution_block_count,parse_error_message_count,visible_plan_step_count,plan_revision_count,finish_reasons,n_events,reward,strict_reward,evaluation_status,evaluation_error,correct,peak_input_tokens,runaway_generations,hard_budget_hits
track_c_adjudication_pilot,gwas_causal_gene_pharmaprojects-i1554-adju-t1-308e96b5,adjudication,gwas_causal_gene_pharmaprojects,212,1554,1,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/gwas_causal_gene_pharmaprojects/i1554/adjudication/t1,True,COMPLETE,True,confidence_parse_failure,9001,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,aa2f37281eaaf67a,4012,ok,PNP,PNP,ok,PNP,,,missing,368.744,1786401447.8652756,1786401816.6185045,,29,211453.0,13697.0,225150.0,True,355.29,1.499,27,0,0,9,0.3333333333333333,0,,0,0,0,1,54161,56,55,27,27,1,0,28,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",119,0.0,0.0,ok,,0,16512,1,0
track_c_adjudication_pilot,gwas_causal_gene_pharmaprojects-i1554-adju-t2-3fc395cb,adjudication,gwas_causal_gene_pharmaprojects,212,1554,2,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/gwas_causal_gene_pharmaprojects/i1554/adjudication/t2,True,COMPLETE,True,confidence_parse_failure,9002,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,aa2f37281eaaf67a,3707,ok,TTC5,TTC5,ok,TTC5,,,missing,266.041,1786401602.5051184,1786401868.5619006,,17,126621.0,10216.0,136837.0,True,244.009,3.255,15,0,0,4,0.26666666666666666,0,,0,0,0,1,37615,32,31,15,15,1,0,16,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",71,0.0,0.0,ok,,0,13621,1,0
track_c_adjudication_pilot,gwas_causal_gene_pharmaprojects-i1640-adju-t0-3d41f849,adjudication,gwas_causal_gene_pharmaprojects,241,1640,0,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/gwas_causal_gene_pharmaprojects/i1640/adjudication/t0,True,COMPLETE,True,confidence_parse_failure,9000,True,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,5bf4ceba9a4c8e94,3401,ok,IL4R,IL4R,ok,IL4R,,,missing,146.852,1786392345.5173814,1786392492.3806896,,7,29139.0,3347.0,32486.0,True,89.284,42.26,5,0,0,1,0.2,0,,0,0,0,1,12791,12,11,5,5,1,0,6,,"[""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",30,1.0,1.0,ok,,1,13022,0,0
track_c_adjudication_pilot,gwas_causal_gene_pharmaprojects-i1640-adju-t1-2d349764,adjudication,gwas_causal_gene_pharmaprojects,241,1640,1,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/gwas_causal_gene_pharmaprojects/i1640/adjudication/t1,True,COMPLETE,True,confidence_parse_failure,9001,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,5bf4ceba9a4c8e94,3870,ok,IL4R,IL4R,ok,IL4R,,,missing,286.546,1786392415.8092802,1786392702.3675852,,16,131004.0,8534.0,139538.0,True,220.43,42.944,14,3,2,0,0.0,0,0.0,0,0,0,1,35352,30,29,14,14,1,0,15,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",74,1.0,1.0,ok,,1,14603,1,0
track_c_adjudication_pilot,gwas_causal_gene_pharmaprojects-i1640-adju-t2-3ff30d67,adjudication,gwas_causal_gene_pharmaprojects,241,1640,2,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/gwas_causal_gene_pharmaprojects/i1640/adjudication/t2,True,COMPLETE,True,confidence_parse_failure,9002,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,5bf4ceba9a4c8e94,5270,ok,IL21R,IL21R,ok,IL21R,,,missing,335.452,1786392465.7457216,1786392801.2061431,,27,187529.0,11814.0,199343.0,True,304.203,24.848,25,0,0,4,0.16,0,,0,0,0,1,43348,52,51,25,25,1,0,26,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",111,0.0,0.0,ok,,0,17375,1,0
track_c_adjudication_pilot,gwas_causal_gene_pharmaprojects-i1645-adju-t0-85ad5e66,adjudication,gwas_causal_gene_pharmaprojects,203,1645,0,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/gwas_causal_gene_pharmaprojects/i1645/adjudication/t0,True,COMPLETE,True,confidence_parse_failure,9000,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,47c7490ed166e331,4229,ok,CCHCR1,CCHCR1,ok,CCHCR1,,,missing,500.36,1786392496.6357718,1786392997.010892,,12,189806.0,7403.0,197209.0,True,187.149,299.135,10,3,2,1,0.1,0,0.0,0,0,0,1,27499,22,21,10,10,1,0,11,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",58,0.0,0.0,ok,,0,20952,1,0
track_c_adjudication_pilot,gwas_causal_gene_pharmaprojects-i1645-adju-t1-0b7e0b00,adjudication,gwas_causal_gene_pharmaprojects,203,1645,1,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/gwas_causal_gene_pharmaprojects/i1645/adjudication/t1,True,COMPLETE,True,confidence_parse_failure,9001,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,47c7490ed166e331,5890,ok,CCHCR1,CCHCR1,ok,CCHCR1,,,missing,218.441,1786392508.7859693,1786392727.2373855,,14,75168.0,8031.0,83199.0,True,207.164,4.588,12,0,0,3,0.25,0,,0,0,0,1,30150,26,25,12,12,1,0,13,,"[""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",58,0.0,0.0,ok,,0,13153,0,0
track_c_adjudication_pilot,gwas_causal_gene_pharmaprojects-i1645-adju-t2-10c9cd08,adjudication,gwas_causal_gene_pharmaprojects,203,1645,2,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/gwas_causal_gene_pharmaprojects/i1645/adjudication/t2,True,FAILED,False,dependency_failure,9002,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,47c7490ed166e331,0,empty,,,empty,,,,missing,12.873,1786392587.0122724,1786392599.8930302,ImportError: cannot import name '_get_schema_field_definition' from 'langchain_core.runnables.base' (/scratch/11034/atzanakak/envs/biomni_unc/lib/python3.12/site-packages/langchain_core/runnables/base.py),0,,,,False,0.0,0.0,0,0,0,0,,0,,0,0,1,0,0,0,0,0,0,0,0,0,,[],5,0.0,0.0,unparseable_answer,,0,0,0,0
track_c_adjudication_pilot,gwas_variant_prioritization-i0001-adju-t0-425bbb00,adjudication,gwas_variant_prioritization,22,1,0,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/gwas_variant_prioritization/i0001/adjudication/t0,True,COMPLETE,True,confidence_parse_failure,9000,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,a2315b4c94fb8d91,2151,ok,rs9637599,rs9637599,ok,rs9637599,,,missing,174.096,1786401641.641777,1786401815.74966,,12,77138.0,6102.0,83240.0,True,145.372,21.791,10,1,1,1,0.1,0,0.0,0,0,0,1,22484,22,21,10,10,1,0,11,,"[""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",52,1.0,1.0,ok,,1,13083,0,0
track_c_adjudication_pilot,gwas_variant_prioritization-i0001-adju-t1-4cf922c7,adjudication,gwas_variant_prioritization,22,1,1,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/gwas_variant_prioritization/i0001/adjudication/t1,True,COMPLETE,True,confidence_parse_failure,9001,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,a2315b4c94fb8d91,1978,ok,rs9637599,rs9637599,ok,rs9637599,,,missing,327.621,1786401682.3908648,1786402010.0209095,,10,53796.0,5134.0,58930.0,True,120.414,186.588,8,1,1,1,0.125,0,0.0,0,0,0,1,19795,18,17,8,8,1,0,9,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",46,1.0,1.0,ok,,1,13083,1,0
track_c_adjudication_pilot,gwas_variant_prioritization-i0001-adju-t2-59e2820c,adjudication,gwas_variant_prioritization,22,1,2,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/gwas_variant_prioritization/i0001/adjudication/t2,True,COMPLETE,True,agent_parse_failure,9002,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,a2315b4c94fb8d91,4121,ok,rs9637599,,ambiguous,,,,missing,550.13,1786401682.3911994,1786402232.533771,,22,203985.0,11415.0,215400.0,True,274.626,254.75,20,2,2,5,0.25,0,0.0,0,0,0,1,42744,42,41,20,20,1,0,21,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",96,0.0,0.0,unparseable_answer,,0,20656,1,0
track_c_adjudication_pilot,gwas_variant_prioritization-i0037-adju-t0-df8a5ee5,adjudication,gwas_variant_prioritization,19,37,0,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/gwas_variant_prioritization/i0037/adjudication/t0,True,FAILED,False,dependency_failure,9000,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,b756869a71d9f060,0,empty,,,empty,,,,missing,11.726,1786392588.1578739,1786392599.8920782,ImportError: cannot import name '_get_schema_field_definition' from 'langchain_core.runnables.base' (/scratch/11034/atzanakak/envs/biomni_unc/lib/python3.12/site-packages/langchain_core/runnables/base.py),0,,,,False,0.0,0.0,0,0,0,0,,0,,0,0,1,0,0,0,0,0,0,0,0,0,,[],5,0.0,0.0,unparseable_answer,,0,0,0,0
track_c_adjudication_pilot,gwas_variant_prioritization-i0037-adju-t1-512d983c,adjudication,gwas_variant_prioritization,19,37,1,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/gwas_variant_prioritization/i0037/adjudication/t1,True,COMPLETE,True,agent_parse_failure,9001,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,b756869a71d9f060,4281,ok,rs2270968,,ambiguous,,,,missing,366.462,1786392604.6348846,1786392971.108476,,11,79591.0,6087.0,85678.0,True,146.406,212.001,9,1,1,1,0.1111111111111111,0,0.0,0,0,0,1,21097,20,19,9,9,1,0,10,,"[""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",49,0.0,0.0,unparseable_answer,,0,13095,0,0
track_c_adjudication_pilot,gwas_variant_prioritization-i0037-adju-t2-39ea1cd9,adjudication,gwas_variant_prioritization,19,37,2,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/gwas_variant_prioritization/i0037/adjudication/t2,True,COMPLETE,True,agent_parse_failure,9002,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,b756869a71d9f060,5696,ok,rs2270968,,ambiguous,,,,missing,281.259,1786392604.6343274,1786392885.906771,,14,113111.0,9931.0,123042.0,True,241.41,31.13,12,0,0,2,0.16666666666666666,0,,0,0,0,1,35941,26,25,12,12,1,0,13,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",60,0.0,0.0,unparseable_answer,,0,16729,1,0
track_c_adjudication_pilot,gwas_variant_prioritization-i0087-adju-t0-55954bad,adjudication,gwas_variant_prioritization,30,87,0,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/gwas_variant_prioritization/i0087/adjudication/t0,True,COMPLETE,True,agent_parse_failure,9000,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,724a079680a54d44,5964,ok,rs662138,,ambiguous,,,,missing,277.757,1786392706.7311654,1786392984.5023248,,12,111231.0,10403.0,121634.0,True,248.646,13.676,10,1,1,1,0.1,0,0.0,0,0,0,1,40291,22,21,10,10,1,0,11,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",54,0.0,0.0,unparseable_answer,,0,16753,1,0
track_c_adjudication_pilot,gwas_variant_prioritization-i0087-adju-t1-29d21ae3,adjudication,gwas_variant_prioritization,30,87,1,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/gwas_variant_prioritization/i0087/adjudication/t1,True,FAILED,False,budget_terminated_consecutive_runaway,9001,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,724a079680a54d44,0,empty,,,empty,,,,missing,776.603,1786392731.4117112,1786393508.0244863,BudgetExceeded: trajectory budget exceeded: consecutive_runaway,22,335136.0,22477.0,357613.0,True,572.924,196.31,18,3,2,1,0.05555555555555555,0,0.0,0,0,1,1,67521,0,0,0,0,0,0,0,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""length"", ""length"", ""length""]",98,0.0,0.0,unparseable_answer,,0,34322,4,0
track_c_adjudication_pilot,gwas_variant_prioritization-i0087-adju-t2-a70544b0,adjudication,gwas_variant_prioritization,30,87,2,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/gwas_variant_prioritization/i0087/adjudication/t2,True,FAILED,False,budget_terminated_consecutive_runaway,9002,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,724a079680a54d44,0,empty,,,empty,,,,missing,846.72,1786392767.1866047,1786393613.9175787,BudgetExceeded: trajectory budget exceeded: consecutive_runaway,25,398532.0,19450.0,417982.0,True,512.081,317.307,21,2,1,2,0.09523809523809523,0,0.0,0,0,1,1,53959,0,0,0,0,0,0,0,,"[""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""length"", ""length"", ""length""]",109,0.0,0.0,unparseable_answer,,0,37471,3,0
track_c_adjudication_pilot,gwas_variant_prioritization-i0102-adju-t0-021ba118,adjudication,gwas_variant_prioritization,42,102,0,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/gwas_variant_prioritization/i0102/adjudication/t0,True,COMPLETE,True,confidence_parse_failure,9000,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,83aca21b51b2335b,3488,ok,rs2160387,rs2160387,ok,rs2160387,,,missing,246.654,1786392805.4589083,1786393052.1263623,,13,103788.0,9950.0,113738.0,True,234.863,5.096,11,0,0,0,0.0,0,,0,0,0,1,37373,24,23,11,11,1,0,12,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",55,0.0,0.0,ok,,0,15550,1,0
track_c_adjudication_pilot,gwas_variant_prioritization-i0102-adju-t1-6fc83c39,adjudication,gwas_variant_prioritization,42,102,1,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/gwas_variant_prioritization/i0102/adjudication/t1,True,COMPLETE,True,agent_parse_failure,9001,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,83aca21b51b2335b,5240,ok,rs2160387,,ambiguous,,,,missing,1218.56,1786392890.3420165,1786394108.9120197,,18,225941.0,15241.0,241182.0,True,389.078,812.731,16,2,1,0,0.0,0,0.0,0,0,0,1,56369,34,33,16,16,1,0,17,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",80,0.0,0.0,unparseable_answer,,0,26487,1,0
track_c_adjudication_pilot,gwas_variant_prioritization-i0102-adju-t2-227714a2,adjudication,gwas_variant_prioritization,42,102,2,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/gwas_variant_prioritization/i0102/adjudication/t2,True,FAILED,False,budget_terminated_consecutive_runaway,9002,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,83aca21b51b2335b,0,empty,,,empty,,,,missing,455.771,1786392949.2208939,1786393405.0019567,BudgetExceeded: trajectory budget exceeded: consecutive_runaway,19,361374.0,16632.0,378006.0,True,420.894,28.349,15,0,0,3,0.2,0,,0,0,1,1,43286,0,0,0,0,0,0,0,,"[""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""length"", ""length"", ""length""]",80,0.0,0.0,unparseable_answer,,0,34854,3,0
track_c_adjudication_pilot,gwas_variant_prioritization-i0121-adju-t0-885f4232,adjudication,gwas_variant_prioritization,33,121,0,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/gwas_variant_prioritization/i0121/adjudication/t0,True,COMPLETE,True,agent_parse_failure,9000,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,c7d601e0027454cb,6483,ok,rs10455872,,ambiguous,,,,missing,159.035,1786392975.234625,1786393134.2803047,,10,73144.0,5665.0,78809.0,True,134.321,9.636,8,0,0,0,0.0,0,,0,0,0,1,21922,18,17,8,8,1,0,9,,"[""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",43,0.0,0.0,unparseable_answer,,0,13089,0,0
track_c_adjudication_pilot,gwas_variant_prioritization-i0121-adju-t1-a1eadb81,adjudication,gwas_variant_prioritization,33,121,1,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/gwas_variant_prioritization/i0121/adjudication/t1,True,COMPLETE,True,agent_parse_failure,9001,True,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,c7d601e0027454cb,6875,ok,rs10455872,,ambiguous,,,,missing,340.269,1786392988.401084,1786393328.6802294,,16,122524.0,8392.0,130916.0,True,214.091,119.815,14,1,1,4,0.2857142857142857,0,0.0,0,0,0,1,32221,30,29,14,14,1,0,15,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",71,0.0,0.0,unparseable_answer,,0,15970,1,0
track_c_adjudication_pilot,gwas_variant_prioritization-i0121-adju-t2-85e40093,adjudication,gwas_variant_prioritization,33,121,2,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/gwas_variant_prioritization/i0121/adjudication/t2,True,COMPLETE,True,confidence_parse_failure,9002,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,c7d601e0027454cb,2505,ok,rs10455872,rs10455872,ok,rs10455872,,,missing,314.639,1786393001.335532,1786393315.9839976,,9,61641.0,6350.0,67991.0,True,162.534,144.363,7,1,1,1,0.14285714285714285,0,0.0,0,0,0,1,24582,16,15,7,7,1,0,8,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",42,1.0,1.0,ok,,1,13089,1,0
track_c_adjudication_pilot,gwas_variant_prioritization-i0130-adju-t0-27dfb28a,adjudication,gwas_variant_prioritization,25,130,0,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/gwas_variant_prioritization/i0130/adjudication/t0,True,COMPLETE,True,agent_parse_failure,9000,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,dfb3f04f4c487f8f,6216,ok,rs2073547,,ambiguous,,,,missing,327.096,1786393056.1801393,1786393383.2878215,,9,75072.0,7554.0,82626.0,True,199.695,114.321,7,1,1,1,0.14285714285714285,0,0.0,0,0,0,1,27087,16,15,7,7,1,0,8,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",42,0.0,0.0,unparseable_answer,,0,13575,1,0
track_c_adjudication_pilot,gwas_variant_prioritization-i0130-adju-t1-3f219018,adjudication,gwas_variant_prioritization,25,130,1,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/gwas_variant_prioritization/i0130/adjudication/t1,True,COMPLETE,True,agent_parse_failure,9001,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,dfb3f04f4c487f8f,5387,ok,rs2073547,,ambiguous,,,,missing,218.352,1786393141.9609725,1786393360.3259277,,8,68284.0,6690.0,74974.0,True,179.988,9.874,6,1,1,0,0.0,0,0.0,0,0,0,1,26675,14,13,6,6,1,0,7,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",38,0.0,0.0,unparseable_answer,,0,13086,1,0
track_c_adjudication_pilot,gwas_variant_prioritization-i0130-adju-t2-e9ce8f1b,adjudication,gwas_variant_prioritization,25,130,2,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/gwas_variant_prioritization/i0130/adjudication/t2,True,FAILED,False,budget_terminated_consecutive_runaway,9002,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,dfb3f04f4c487f8f,0,empty,,,empty,,,,missing,479.339,1786393320.8480248,1786393800.2012534,BudgetExceeded: trajectory budget exceeded: consecutive_runaway,15,299335.0,13444.0,312779.0,True,346.524,113.587,11,1,1,1,0.09090909090909091,0,0.0,0,0,1,1,33992,0,0,0,0,0,0,0,,"[""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""length"", ""length"", ""length""]",70,0.0,0.0,unparseable_answer,,0,34517,3,0
